latitude,longitude,station_name
-18.9100,-54.8322,RIO VERDE DE MATO GROSSO 
-19.6922,-40.3981,CAVALINHO 
-19.4000,-40.0667,ESFIP 
-19.4000,-40.5167,MARILANDIA (COLATINA) 
-19.3431,-41.2461,RESPLENDOR - JUSANTE 
-19.7000,-42.0667,CARATINGA 
-19.5167,-43.7500,FABRICA SAO VICENTE 
-19.9167,-43.9000,INSTITUTO AGRONOMICO 
-19.9167,-43.9000,INSTITUTO AGRONOMICO 
-19.9733,-44.1881,BETIM - COPASA 
-19.6636,-51.1908,PARANAIBA 
-19.5422,-49.4831,CAMPINA VERDE 
-19.9333,-43.9500,ESTACAO EXPERIMENTAL 
-20.2000,-42.1833,SAO PEDRO DO AVAI 
-20.2614,-40.4792,DUAS BOCAS (DNOS) 
-20.2833,-40.2333,PORTO DO TUBARAO 
-20.2833,-40.3000,VITORIA (ESCOLA DE ENGENHARIA) 
-20.6056,-41.1997,CASTELO 
-20.3522,-41.2394,CONCEICAO DO CASTELO (DNOS) 
-10.4667,-36.5000,ITAPICURU 
-12.2667,-38.9667,FEIRA DE SANTANA (COL.AVICOLA) 
-12.5833,-38.9500,FAZENDA OPALMA 
-13.0167,-38.4833,SALVADOR (ONDINA) 
-13.8083,-39.1675,ITUBERA (FIRESTONE) 
-21.7533,-41.3003,CAMPOS - PONTE MUNICIPAL 
-21.9500,-41.5833,ELESBAO 
-21.4500,-43.5500,SANTOS DUMONT 
-21.7672,-43.3136,JUIZ DE FORA 
-10.2667,-36.9000,CEDRO DE SAO JOAO 
-17.6500,-39.2333,PONTA DA AREIA (EFBM) 
-8.03330,-34.9000,RECIFE (CENTRAL) (RFN) 
-22.2833,-42.5333,NOVA FRIBURGO 
-22.4283,-42.8008,FAZENDA COQUEIRO 
-22.1578,-43.2850,PARAIBA DO SUL 
-22.9333,-43.1000,NITEROI 
-22.8833,-43.2833,BOCA DO MATO (RUA JOSE BONIFACIO) 
-22.8000,-43.3167,JARDIM AMERICA (GR. ESCOTEIROS) 
-22.9486,-43.0661,ILHA DO MODESTO 
-22.7333,-45.6500,ALTO DA SERRA 
-22.9167,-45.9667,SAO FRANCISCO XAVIER 
-22.1167,-45.0500,SAO LOURENCO (INMET) 
-22.2500,-46.0333,CONGONHAL (DNER) 
-22.4667,-47.4000,CORDEIROPOLIS 
-22.9333,-47.2500,BAIRRO PAVIOLI 
-22.5167,-48.5333,USINA BARRA BONITA (CESP) 
-3.76030,-49.6667,TUCURUI 
-23.4719,-45.2681,BAIRRO ALTO 
-23.8167,-45.3500,UHE DA AGUA BRANCA 
-23.5667,-45.4500,ALTO DA SERRA 
-23.1167,-46.9333,CORRUPIRA (CPEF) 
-23.3333,-46.6833,FRANCO DA ROCHA (HOSP. JUQUERI) 
-23.4500,-46.6167,CANTAREIRA (SABESP) 
-23.5000,-46.6167,SANTANA 
-23.5833,-46.6500,INSTITUTO BIOLOGICO 
-23.6500,-46.6333,OBSERVATORIO DO IAG 
-23.1864,-46.8767,JUNDIAI 
-23.5000,-46.6167,SAO PAULO (MIRANTE SANTANA) 
-23.4500,-46.9000,ETT - EDGARD DE SOUZA 
-23.7500,-46.4333,ITAGUACU DA SERRA P12-021 
-23.4333,-46.4833,CUMBICA (FAB) 
-23.7000,-46.4833,SERTAOZINHO 
-23.0500,-46.6500,RIBEIRAO 
-23.5667,-46.6667,SAO PAULO (AV. PAULISTA) 
-23.2667,-47.1167,FAZENDA PINHAL 
-23.1000,-48.9167,AVARE 
-23.5000,-51.5333,APUCARANA (FAZENDA UBATUBA) 
-23.4839,-51.9056,VALE AZUL (EST. JAGUARAUNA KM18) 
-24.4000,-47.9500,FAZENDA AREADO 
-24.5167,-48.8500,APIAI 
-24.3333,-51.8333,FAZENDA CORUMBATAI 
-25.3000,-49.2333,COLOMBO 
-25.4167,-49.1333,PIRAQUARA - FACULDADE AGRONOMIA UFP 
-25.5333,-54.6000,FOZ DO IGUACU 
-26.9217,-48.8392,ILHOTA - JUSANTE 
-14.2700,-42.2578,IBIASSUCE (SAO SEBASTIAO) 
-26.8297,-49.2719,TIMBO NOVO 
-26.4650,-53.4536,SAO JOSE DO CEDRO 
-27.3186,-48.5631,GOVERNADOR CELSO RAMOS 
-28.5167,-50.9500,VACARIA 
-27.0972,-50.0339,BARRAGEM OESTE 
-28.8833,-49.5167,ARARANGUA 
-28.6686,-50.4419,BOM JESUS 
-28.1833,-51.5333,LAGOA VERMELHA I 
-29.3447,-49.7281,TORRES 
-29.5911,-50.0336,TERRA DE AREIA 
-32.2372,-53.0897,ARROIO GRANDE 
0.0450000,-51.1097,MACAPA 
-1.66670,-45.3667,TURIACU 
-0.116700,-67.0000,SAO GABRIEL DA CACHOEIRA 
-1.43500,-48.4378,BELEM 
-1.35000,-47.9667,BOA VISTA 
-1.66720,-47.4964,COLONIA SANTO ANTONIO 
-1.55170,-47.1172,OUREM 
-1.75000,-52.2333,PORTO DE MOZ 
-1.75030,-48.8669,ABAETETUBA 
-1.68000,-50.4781,BREVES 
-2.78500,-49.6694,BAIAO 
-2.58670,-51.9481,SENADOR JOSE PORFIRIO 
-8.07940,-34.9036,RECIFE / AFOGADOS 
-2.44310,-54.7075,SANTAREM 
-2.00220,-54.0764,MONTE ALEGRE 
-2.15220,-56.0875,JURUTI 
-3.99890,-38.9436,SAO VICENTE (PONTE BR-020) 
-3.75000,-38.6833,CAUCAIA 
-3.81670,-38.5333,CASTELAO 
-3.78330,-38.4667,FUND.MA.NILVA(AGUA FRIA) 
-3.83330,-38.4667,MESSEJANA 
-3.73330,-38.5667,FUNCEME 
-3.36330,-39.8294,AMONTADA 
-3.15000,-40.1500,MARCO 
-3.81670,-40.2000,FAZENDA CACIMBINHA 
-3.56420,-41.0942,VICOSA DO CEARA 
-3.56670,-44.5833,MIRANDA 
-3.40060,-57.7156,MAUES 
-3.88470,-59.0897,NOVA OLINDA DO NORTE 
-3.57640,-59.1339,AUTAZES 
-8.03330,-34.8833,RECIFE (CAXANGA) 
-4.98330,-39.0667,ACUDE CEDRO 
-4.86670,-43.3500,CAXIAS 
-4.56060,-45.1256,LAGO DA PEDRA 
-4.92080,-49.0686,NOVA IPIXUNA 
-27.8083,-50.3283,LAGES 
-5.63330,-36.9333,ACUDE MENDUBIM 
-5.64360,-37.2553,UPANEMA 
-5.10000,-38.3833,MORADA NOVA 
-5.10000,-38.3667,MORADA NOVA 
-5.20000,-39.2833,QUIXERAMOBIM 
-5.13330,-39.7167,BOA VIAGEM 
-5.45000,-39.7167,PEDRA BRANCA 
-5.21080,-40.7036,AEROPORTO (CRATEUS) 
-5.11670,-40.7167,MORRO ALEGRE 
-5.33330,-41.5667,CASTELO DO PIAUI (MARVAO) 
-5.81670,-41.9667,SANTA CRUZ DOS MILAGRES 
-5.08330,-42.8167,TERESINA 
-5.08780,-42.7992,TERESINA - CHESF 
-5.97560,-43.0617,PALMEIRAIS 
-5.50000,-45.2167,BARRA DO CORDA 
-5.50000,-45.2500,BARRA DO CORDA 
-5.81670,-46.1333,GRAJAU 
-5.53500,-47.4783,IMPERATRIZ 
-5.64830,-48.1250,ARAGUATINS 
-5.25970,-48.2069,SAO SEBASTIAO DO TOCANTINS 
-5.81670,-61.3000,MANICORE 
-6.31670,-35.1833,GOIANINHA 
-6.02750,-44.2539,COLINAS 
-6.48330,-37.0667,ACUDE ITANS 
-6.40000,-38.9500,LIMA CAMPOS 
-6.10000,-37.6333,PATU 
-6.95000,-38.9667,AURORA 
-6.40890,-38.8636,ICO 
-6.66670,-41.7000,INHUMA 
-6.97330,-42.1061,FAZENDA TALHADA 
-6.41310,-48.5333,XAMBIOA 
-7.11670,-34.8833,JOAO PESSOA 
-7.13330,-34.8833,JOAO PESSOA 
-7.10000,-35.2333,SAPE 
-7.85000,-35.2500,CARPINA (FLORESTA DOS LEOES) 
-7.21670,-35.8667,CAMPINA GRANDE 
-7.80000,-35.5833,BOM JARDIM 
-7.56670,-35.0000,GOIANA 
-7.93330,-35.6500,PASSIRA 
-7.56670,-35.0000,GOIANA CAMPO EXPERIMENTAL 
-7.86670,-35.4667,LIMOEIRO 
-7.96670,-35.0667,USINA TIUMA (IAA) 
-7.75000,-35.2333,NAZARE DA MATA 
-7.84280,-35.1825,CARPINA 
-7.06670,-36.5833,JUAZEIRINHO 
-7.91670,-36.8667,CAMALAU 
-7.08330,-37.4500,SANTA TERESINHA 
-7.80000,-37.8167,CARNAIBA 
-7.91670,-37.5167,IRAJAI 
-7.86670,-38.7833,SAO JOSE DO BELMONTE 
-7.23330,-39.4000,CRATO 
-7.23330,-39.4167,LAMEIRO 
-7.75000,-40.2500,TRINDADE (ESPIRITO SANTO) 
-7.06670,-40.3667,CAMPOS SALES 
-7.86670,-40.1500,ACUDE ENGENHEIRO CAMACHO 
-7.23330,-44.5500,URUCUI 
-7.71470,-47.3150,GOIATINS 
-7.33330,-47.4667,CAROLINA 
-7.15440,-48.6031,MURICILANDIA 
-7.20000,-48.2000,ARAGUAINA - ENGOPA 
-7.09860,-49.9597,XINGUARA 
-7.25000,-64.8333,LABREA 
-7.25000,-64.7833,LABREA 
-7.61110,-72.6811,CRUZEIRO DO SUL 
-8.01670,-34.8500,OLINDA 
-8.11670,-34.9333,RECIFE (IBURA) 
-8.06670,-35.3833,APOTI (DUARTE DIAS) 
-8.41670,-35.6667,BARRA DO GUABIRABA 
-8.46670,-35.5500,CORTES 
-8.30000,-35.3667,ENGENHO TABOCAS 
-8.00000,-35.2167,CHA DE ALEGRIA 
-8.11670,-35.0833,MORENO 
-8.35000,-35.0500,ENGENHO TABATINGA 
-8.05000,-35.1000,NOSSA SENHORA DA LUZ 
-8.15000,-35.3833,POMBOS (SAO JOSE DOS POMBOS) 
-8.66670,-35.1500,RIO FORMOSO 
-7.99860,-35.0319,SAO LOURENCO DA MATA II 
-8.78330,-36.6333,CAETES 
-8.10000,-35.8667,SITIO BARRIGUDA 
-8.00000,-35.0167,USINA CAPIBARIBE (IAA) 
-8.91670,-35.7167,COLONIA LEOPOLDINA 
-8.81670,-36.0500,QUIPAPA 
-8.30280,-36.0108,CARUARU 
-8.48330,-36.0833,ALTINHO 
-8.86670,-36.2000,CANHOTINHO (DNOS) 
-8.70000,-36.4500,JUCATI (PINDORAMA) 
-8.71670,-36.1333,JUREMA 
-8.18330,-36.7000,POCAO 
-8.36560,-36.5603,SANHARO 
-8.48330,-36.5333,SAPO QUEIMADO 
-8.43330,-37.4167,MODERNA 
-23.5500,-46.6500,SAO PAULO (ESCOLA NORMAL) 
-8.06670,-39.1167,SALGUEIRO 
-8.60640,-38.5786,FLORESTA 
-8.50000,-39.3167,CABROBO 
-8.38330,-39.8833,FAZENDA RODRIGUES 
-8.61670,-39.6000,OROCO 
-8.18330,-40.0500,MATIAS 
-8.13330,-41.1500,PAULISTANA 
-8.36670,-42.2500,SAO JOAO DO PIAUI 
-8.43330,-43.8667,MALHADINHA 
-8.05280,-48.4817,COLINAS DO TOCANTINS 
-8.28330,-49.2500,CONCEICAO DO ARAGUAIA 
-8.04390,-50.0006,REDENCAO 
-8.71670,-67.3833,STA MARIA DA BOCA DO ACRE 
-8.73560,-67.4003,BOCA DO ACRE 
-8.16360,-70.3564,FEIJO 
-9.46670,-35.8500,LOURENCO DE ALBUQUERQUE (RFN) 
-9.55110,-35.7700,MACEIO (Tabuleiro) 
-9.56670,-35.7833,MACEIO 
-9.66670,-35.7167,MACEIO 
-9.16670,-35.5167,MATRIZ DE CAMARAGIBE 
-9.13330,-35.7333,FAZENDA BOA ESCOLHA 
-9.48330,-35.8333,RIO LARGO 
-9.58330,-35.8167,SATUBA 
-9.46750,-35.8564,FAZENDA BOA FORTUNA 
-9.03330,-36.4167,POCO COMPRIDO 
-9.45000,-36.2000,PINDOBA (DNOS) 
-9.86670,-36.1500,USINA CANSANCAO DO SINIMBU 
-9.30220,-36.4728,QUEBRANGULO 
-9.16670,-36.2167,SANTANA DO MUNDAU 
-9.75000,-36.6500,ARAPIRACA 
-9.21670,-37.2833,POCO DAS TRINCHEIRAS 
-9.73330,-37.4333,PAO DE ACUCAR 
-9.65000,-37.7667,PIRANHAS 
-9.10560,-37.1317,AGUAS BELAS 
-9.10000,-38.1500,TACARATU 
-9.41670,-40.5000,JUAZEIRO 
-9.40560,-40.5033,JUAZEIRO 
-9.28330,-43.3167,ACUDE CARACOL 
-9.83330,-45.3500,GILBUES 
-9.10000,-45.9333,ALTO PARNAIBA 
-9.11310,-45.9261,ALTO PARNAIBA 
-10.0306,-51.1219,VILA RICA 
-9.06670,-44.3500,BOM JESUS 
-9.56640,-57.3947,NOVO PLANETA 
-9.91330,-58.5642,COTRIGUACU 
-9.88720,-62.9878,FAZENDA RIO BRANCO 
-9.97580,-67.8000,RIO BRANCO 
-10.9167,-37.0500,ARACAJU 
-10.5500,-37.6333,MOCAMBO 
-10.2167,-37.4167,NOSSA SENHORA DA GLORIA 
-10.0667,-38.3500,JEREMOABO 
-10.8233,-38.5458,RIBEIRA DO POMBAL (POMBAL) 
-10.9742,-39.6328,QUEIMADAS 
-10.4500,-40.1833,SENHOR DO BONFIM (VFFLB) 
-10.4542,-41.2056,DELFINO 
-10.7119,-43.6328,BURITIRAMA 
-10.7167,-48.4167,PALMAS 
-10.4500,-45.1500,CORRENTE 
-11.0333,-38.4333,RIBEIRA DO AMPARO 
-11.9833,-38.9000,FAZENDA JACU 
-11.1014,-38.5242,CIPO 
-11.6500,-39.0000,SERRINHA (FABA) 
-11.0981,-38.5131,CIPO 
-11.2042,-40.4842,JACOBINA 
-11.2500,-40.9167,VARZEA NOVA 
-11.5475,-41.1514,MORRO DO CHAPEU 83184 
-11.7667,-41.8833,BARRO ALTO 
-11.3000,-41.8667,IRECE 
-11.0847,-43.1386,BARRA 
-11.0833,-43.1500,BARRA 
-11.1097,-43.2947,FAZENDA VARZEA FORMOSA 
-11.0478,-45.2019,FORMOSA DO RIO PRETO 
-11.7372,-49.1361,GURUPI 
-11.2531,-57.5067,JUARA 
-11.4081,-58.7186,JUINA 
-11.3389,-49.2653,DUERE 
-11.6836,-61.1922,PIMENTA BUENO 
-12.0656,-37.7186,PALAME 
-12.9500,-38.4833,SALVADOR (ITAPAGIPE) 
-12.9333,-38.5000,PITUACU 
-12.8500,-38.3167,JOANES 
-12.6272,-38.6753,SAO FRANCISCO DO CONDE 
-12.5500,-38.7000,SUBAE (SANTO AMARO) 
-12.7833,-38.3833,SIMOES FILHO (VFFLB) 
-12.8167,-38.3833,BOLANDEIRA (SAE) 
-12.9167,-38.5000,SALVADOR (AREIAL DE CIMA) 
-12.6167,-38.6167,USINA SANTA ELISA MAGALHAES 
-12.8333,-38.4333,AREAL DE VALERIA 
-12.8000,-38.4333,FAZENDA CACHOEIRINHA 
-12.7833,-38.4500,ARATU (CIMENTO ARATU) 
-12.9667,-38.5000,PITANGUEIRAS 
-12.8833,-38.4500,COBRE 
-12.8833,-38.4500,ACUDE COBRE (SAE) 
-12.2667,-38.9167,FEIRA DE SANTANA 
-12.2667,-38.9167,FEIRA DE SANTANA (US. ALGODAO) 
-12.8000,-38.4500,MAPELE 
-12.8000,-38.4500,VIUVA 
-12.7667,-39.4167,CASTRO ALVES 
-12.7167,-38.5667,QUERENTE (HORTO) (VFFLB) 
-12.8500,-38.4500,BALANCA DE PARIPE 
-12.7667,-39.5333,SANTA TEREZINHA 
-12.1333,-40.3500,MACAJUBA (CAPIVARI) 
-12.8333,-42.4333,FAZENDA COVAS 
-12.0036,-42.6283,BROTAS DE MACAUBAS 
-12.1667,-44.9833,BARREIRAS 
-12.1256,-45.8108,FAZENDA JOHA 
-12.4067,-46.4333,TAGUATINGA 
-12.4000,-46.4167,TAGUATINGA 
-12.1806,-43.2233,IBOTIRAMA 
-13.9333,-39.1000,CAMAMU 
-13.0167,-39.5833,AMARGOSA 
-13.4500,-39.9333,ITAQUARA (RFFSA) 
-13.0833,-39.5833,AMARGOSA 
-13.3672,-39.0772,VALENCA 
-13.2833,-39.8167,SANTA INES (EFN) 
-13.5967,-39.1247,NILO PECANHA 
-13.0167,-38.5167,SALVADOR - PITANGUEIRAS 
-13.6847,-39.4789,WENCESLAU GUIMARAES 
-13.5333,-40.1333,ITIRUCU 
-13.1500,-41.7833,PIATA (ANCHIETA) 
-13.5444,-42.4897,TANQUE NOVO 
-13.6433,-41.8589,LIVRAMENTO 
-13.2489,-43.4011,BOM JESUS DA LAPA 
-13.2778,-44.5589,MOCAMBO 
-13.4097,-49.1564,PORANGATU (DESCOBERTO) 
-13.2553,-43.4358,BOM JESUS DA LAPA 
-13.0661,-57.1133,NOVA MARINGA 
-13.6922,-57.8944,CAMPO NOVO DO PARECIS 
-13.7781,-59.7675,VILA ALEGRE 
-14.1333,-39.7167,IPIAU (RIO NOVO) 
-14.1708,-39.6897,IPIAU 
-14.8000,-39.2667,ITABUNA (EFIC) 
-14.6667,-39.2667,RIO DO BRACO 
-14.8761,-40.8244,VITORIA DA CONQUISTA 
-14.7564,-39.2325,CEPEC 
-14.9453,-40.9447,IGUA (ANGICOS) 
-14.7833,-39.0000,FAZENDA PROVIDENCIA 
-14.3372,-40.9089,CAETANOS 
-14.8667,-40.8333,VITORIA DA CONQUISTA 
-14.5486,-41.9403,GUAJERU (SANTA ROSA) 
-14.2000,-41.6667,BRUMADO 
-14.2000,-41.6667,BRUMADO (VFFLB) 
-14.7667,-42.6667,URANDI 
-14.3044,-43.7681,CARINHANHA 
3.37830,-59.8156,BOM FIM 
-14.2594,-43.1656,PALMAS DE MONTE ALTO 
-14.0842,-46.3711,POSSE 
-14.1347,-47.5117,ALTO PARAISO DE GOIAS 
-14.4500,-47.0458,FLORES DE GOIAS 
-14.4750,-48.4583,NIQUELANDIA 
-14.5553,-49.1394,PORTO URUACU 
-14.9333,-46.2500,FORMOSO 
-14.6722,-52.3547,XAVANTINA 
-14.4178,-54.0494,PARANATINGA 
-14.4511,-56.8142,NORTELANDIA 
-14.8342,-56.4117,ROSARIO OESTE 
-15.3000,-39.0500,USINA UNA 
-15.4253,-39.4928,CAMACAN (VARGITO) 
-15.2875,-39.0889,SEUNA 
-15.6500,-40.0500,ITARANTIM 
-15.2333,-40.2500,ITAPETINGA (ITATINGA) 
-15.4522,-39.4467,CAMACAN (VARGITO) 
-15.4500,-39.6500,PAU BRASIL 
-15.4167,-39.5000,CAMACAN 
-15.2500,-40.2500,ITAPETINGA (ITATINGA) 
-15.4833,-44.3667,JANUARIA 
-15.2950,-45.6267,GAUCHOS 
-15.7500,-43.0167,PORTEIRINHA 
-15.0500,-44.0167,MOCAMBINHO (RURALMINAS) 
-15.0833,-44.1000,ITACARAMBI 
-15.9494,-44.8681,SAO FRANCISCO 
-15.9000,-46.0500,ARINOS 
-15.4000,-44.3667,JANUARIA 
-15.9244,-46.1097,ARINOS - MONTANTE 
-15.5833,-47.7000,CPAC - PRINCIPAL 
-15.0225,-44.0536,FAZENDA CANADA 
-15.5489,-47.3381,FORMOSA 
-15.8414,-47.9086,ETE SUL 
-15.7433,-47.8772,ETE NORTE 
-15.6531,-47.8789,CONTAGEM 
-15.8058,-47.9981,JOCKEY CLUB 
-15.9333,-47.8833,RONCADOR 
-15.6711,-48.2219,BRAZLANDIA (QUADRA 18) 
-15.8500,-48.9500,PIRENOPOLIS 
-16.0244,-48.0978,GAMA ETE ALAGADO 
-15.7803,-48.2303,DESCOBERTO 
-15.8858,-48.0436,ETE RIACHO FUNDO-GM-3 
-15.9333,-48.1333,UEPAE 
-15.7414,-48.3056,AGUAS LINDAS 
-15.2753,-49.5519,CERES 
-15.9675,-47.4764,CORREGO LAMARAO 
-15.7833,-47.9333,BRASILIA (NUCLEO BANDEIRANTE) 
-15.8333,-54.3833,POXOREO 
-15.4689,-55.7289,CHAPADA DOS GUIMARAES 
-3.89780,-61.3747,BERURI 
-15.6217,-56.1083,CUIABA 
-15.6000,-56.1000,COXIPO DA PONTE 
-15.6989,-56.1336,SANTA EDWIGES 
-15.2156,-59.3536,PONTES E LACERDA 
-16.2667,-39.0333,SANTA CRUZ CABRALIA 
-15.9394,-50.1406,GOIAS 
-16.0667,-39.6000,ITAJIMIRIM 
-15.6353,-56.0958,SECO (FAZENDA SECO) 
-15.9017,-52.2447,ARAGARCAS 
-15.4961,-49.6908,URUANA 
-16.1833,-40.7167,ALMENARA 
-16.8667,-42.0667,ARACUAI 
-16.4500,-39.0667,PORTO SEGURO 
-16.8667,-42.0833,ARACUAI 
-16.4833,-43.5000,FRANCISCO SA 
-16.1111,-43.8536,BOM JARDIM 
-16.1203,-40.7394,FAZENDA CAJUEIRO 
-16.5906,-42.9186,GRAO MOGOL 
-16.5683,-41.5031,ITAOBIM 
-16.0000,-41.2833,PEDRA AZUL 
-16.7333,-43.8667,MONTES CLAROS 
-16.6894,-41.4983,SAO JOAO GRANDE 
-16.7167,-43.8667,MONTES CLAROS 
-16.0878,-39.2156,EGREB 
-16.3667,-45.0667,SAO ROMAO 
-16.3667,-46.8833,UNAI 
-16.2500,-47.9500,LUZIANIA 
-16.7569,-47.6056,CRISTALINA 
-16.1558,-47.9367,MINGONE 
-16.2500,-47.9500,LUZIANIA 
-16.0833,-48.5083,PONTE ANAPOLIS - BRASILIA 
-16.3333,-48.9667,ANAPOLIS 
-16.8031,-49.9286,PALMEIRAS DE GOIAS 
-16.3667,-45.0667,SAO ROMAO 
-16.6667,-49.2667,GOIANIA - AGRONOMIA 
-16.3514,-46.8897,UNAI 
-16.6736,-49.2639,GOIANIA 
-16.9494,-51.8106,CAIAPONIA 
-16.2014,-52.5500,TORIXOREU 
-16.3528,-53.7608,GUIRATINGA 
-16.4714,-54.6567,RONDONOPOLIS 
-16.4667,-54.6333,RONDONOPOLIS (DNOS) 
-16.1936,-55.9453,BARAO DE MELGACO 
-16.0500,-57.6833,CACERES 
-17.3503,-39.2200,PRADO 
-17.0450,-39.5447,ITAMARAJU 
-17.8375,-40.3772,NANUQUE - MONTANTE 
-17.6294,-41.7372,LADAINHA (EFBM) 
-17.6917,-42.5261,CAPELINHA 
-3.10000,-59.9944,CPRM - SUREG/MA 
-17.3639,-44.9483,PIRAPORA - BARREIRO 
-17.3667,-44.9500,PIRAPORA 
-17.2000,-46.8833,PARACATU 
-17.0728,-41.4831,PADRE PARAISO 
-17.1000,-42.5333,CHAPADA 
-17.0333,-42.3500,FRANCISCO BADARO (EFBM) 
-17.8456,-42.0756,MALACACHETA 
-17.2000,-44.8167,GUAICUI 
-17.5667,-52.5500,MINEIROS 
-17.3333,-48.2500,PIRES DO RIO 
-17.3414,-49.9303,EDEIA (ALEGRETE) 
-17.8333,-50.9333,RIO VERDE 
-17.9167,-51.7500,PONTE RIO CLARO 
-17.9231,-51.7167,JATAI 
-17.5794,-52.6014,PONTE DO CEDRO 
-17.3000,-53.2194,ALTO ARAGUAIA 
-17.5869,-54.7567,POSTO CORRENTES (MT-163) 
-16.9489,-50.4469,PARAUNA 
-17.7328,-49.1153,MORRINHOS 
-18.2994,-39.9586,MORRO D'ANTA (PEDRO CANARIO) 
-18.7167,-40.4167,NOVA VENECIA 
-18.3658,-40.8406,ECOPORANGA 
-18.7006,-40.4419,CORREGO DA BOA ESPERANCA 
-18.5647,-40.3367,SAO JOAO DA CACHOEIRA GRANDE 
-18.6936,-40.8828,BARRA DO RIO PRETO 
-18.8333,-41.9333,GOVERNADOR VALADARES 
-18.5747,-41.9178,VILA MATIAS - MONTANTE 
-18.2386,-41.7486,CAMPANARIO 
-18.8389,-41.1103,MANTENOPOLIS 
-18.4061,-41.0400,SANTO AGOSTINHO 
-18.7667,-44.4333,CURVELO 
-18.0167,-41.7000,ITAMBACURI 
-18.8500,-41.9333,GOVERNADOR VALADARES 
-18.8831,-41.9503,GOVERNADOR VALADARES 
-18.5333,-42.6167,PECANHA 
-18.3583,-42.5956,SAO PEDRO DO SUACUI 
-18.7722,-42.9311,GUANHAES 
-18.7667,-42.9333,GUANHAES 
-18.2500,-43.6000,DIAMANTINA 
-18.7167,-39.8667,SAO MATEUS 
-18.3667,-40.8667,ECOPORANGA 
-18.7631,-41.3083,CENTRAL DE MINAS 
-18.4886,-41.3925,SAO JOSE DO DIVINO 
-18.4500,-42.2833,VIRGOLANDIA (RAMALHETE) 
-18.6500,-43.0833,SABINOPOLIS 
-18.7661,-44.4261,CURVELO 
-18.1131,-45.4658,CANOEIROS 
-18.6000,-46.5167,PATOS DE MINAS (INMET) 
-18.9300,-46.9667,CHARQUEADA DO PATROCINIO 
-18.1703,-47.9575,CATALAO 
-18.9231,-48.2886,UBERLANDIA 
-18.0050,-46.9111,VAZANTE 
-18.1667,-45.3000,UHE TRES MARIAS BARRAMENTO 
-18.9167,-48.2667,UBERLANDIA 
-8.66670,-36.3167,LAJEDO 
-18.9833,-56.6500,NHECOLANDIA 
-18.5042,-54.7556,COXIM 
-19.8744,-40.8744,ITARANA 
-19.9578,-40.1544,SANTA CRUZ - LITORAL 
-19.9369,-40.4014,FUNDAO 
-19.2203,-40.8533,PANCAS 
-19.8300,-40.2722,ARACRUZ 
-19.5886,-40.1981,JACUPEMBA 
-19.2742,-40.3208,RIO BANANAL 
-19.2953,-40.5175,SERRARIA (ALTO DO MOACIR) 
-19.5308,-40.6231,COLATINA - CORPO DE BOMBEIROS 
-19.4833,-41.0667,AIMORES 
-18.5472,-53.1353,COSTA RICA 
-19.9550,-40.7417,CALDEIRAO 
-19.6000,-40.6167,SANTA MARIA 
-19.4667,-40.6333,CACHOEIRA DO OITO 
-19.8167,-40.2500,ARACRUZ 
-19.8167,-41.4333,MUTUM 
-19.5236,-41.0142,BAIXO GUANDU 
-19.9011,-41.0581,LARANJA DA TERRA 
-19.4925,-41.1617,SAO SEBASTIAO DA ENCRUZILHADA 
-19.5333,-42.6167,CORONEL FABRICIANO 
-19.3736,-42.1050,DOM CAVATI 
-19.5167,-42.6167,ACESITA 
-19.4667,-42.5333,USIMINAS 
-19.7356,-42.1375,CARATINGA 
-19.5167,-42.6167,CORONEL FABRICIANO 
-19.5247,-42.6442,MARIO DE CARVALHO 
-19.1886,-42.4228,NAQUE VELHO 
-19.0167,-43.4442,CONCEICAO DO MATO DENTRO 
-19.8931,-43.8150,SABARA 
-19.6872,-43.9208,VESPASIANO 
-19.9167,-43.9000,INSTITUTO AGRONOMICO 
-19.6333,-43.9000,LAGOA SANTA 
-19.9119,-43.9578,CARLOS PRATES 
-19.6167,-43.2333,ITABIRA 
-19.6897,-43.5856,JOSE DE MELO 
-19.9333,-43.9500,INSTITUTO AGRONOMICO 
-19.9792,-43.8500,MINERACAO MORRO VELHO 
-19.1617,-41.8622,ITANHOMI 
-19.9006,-43.6675,CAETE 
-19.9228,-43.1778,RIO PIRACICABA 
-19.2167,-42.3333,NAQUE DO MEIO 
-19.9500,-43.9667,MUTUCA 
-19.8167,-43.9667,VENDA NOVA 
-19.9167,-43.9000,INSTITUTO AGRONOMICO 
-19.9167,-43.9000,INSTITUTO AGRONOMICO 
-19.9167,-43.9000,INSTITUTO AGRONOMICO 
-19.9167,-43.9000,INSTITUTO AGRONOMICO 
-19.9667,-43.9833,MAGNESITA 
-19.9500,-43.9833,RUA SIDERAL 
-19.5614,-43.9178,PONTE RAUL SOARES 
-19.9333,-43.9333,BELO HORIZONTE (LOURDES) 
-19.9000,-43.9167,BELO HORIZONTE (HORTO) 
-19.4833,-44.1500,PRUDENTE DE MORAIS - A 
-19.8797,-44.4217,FAZENDA ESCOLA FLORESTAL 
-19.6344,-44.0533,PEDRO LEOPOLDO 
-19.0333,-43.4333,CONCEICAO DO MATO DENTRO 
-19.9642,-44.4519,BARRO PRETO 
-19.6100,-43.1994,PONTAL 
-19.6000,-43.1833,JATOBA 
-5.78330,-35.3333,SAO GONCALO DO AMARANTE 
