latitude,longitude,station_name
-14.4511,-56.8142,NORTELANDIA 
-14.8342,-56.4117,ROSARIO OESTE 
-14.8506,-57.7678,TAPIRAPUA 
-14.9600,-57.4686,TANGARA DA SERRA 
-15.0861,-39.3422,SAO JOSE 
-15.9500,-39.5167,ITAPEBI 
-15.9608,-39.5261,ITAPEBI 
-15.1389,-39.7242,ITAJU DO COLONIA 
-15.5642,-39.3017,MASCOTE 
-14.2000,-56.4000,CAMARGO CORREIA (PARTICULAR) 
-20.7833,-51.1167,IDEAL 
-6.26670,-36.5167,CURRAIS NOVOS 
-15.5667,-39.2833,MASCOTE 
-15.6033,-39.5169,FAZENDA NANCY 
-15.1894,-39.4361,FAZENDA LIBERDADE 
-15.1544,-39.7692,FAZENDA MANAUS 
-15.3000,-39.0500,USINA UNA 
-15.4253,-39.4928,CAMACAN (VARGITO) 
-15.2875,-39.0889,SEUNA 
-15.1667,-39.7667,ITAJU DO COLONIA 
-15.6500,-40.0500,ITARANTIM 
-15.2333,-40.2500,ITAPETINGA (ITATINGA) 
-15.2736,-40.9514,INHOBIM 
-15.5333,-40.4167,MACARANI 
-15.5667,-40.4167,MACARANI 
-15.7000,-41.3333,DIVISA ALEGRE 
-15.7333,-41.0000,DIVISOPOLIS 
-15.4833,-41.4667,VEREDA DO PARAISO 
-15.1847,-41.6081,LAGOA PRETA 
-15.0108,-41.1019,CAMPO FORMOSO 
-15.1833,-39.5833,PALHIRA 
-15.1661,-41.3467,QUARACU 
-14.6525,-56.1239,QUEBO 
-15.6667,-38.9167,CANAVIEIRAS 
-14.4694,-56.8500,ARENAPOLIS (CANAA) 
-15.4522,-39.4467,CAMACAN (VARGITO) 
-15.6667,-38.9333,CANAVIEIRAS 
-15.3000,-39.0500,UNA (VFFLB) 
-15.9667,-39.5333,ITAPEBI 
-15.4167,-39.5000,CAMACAN 
-15.5333,-40.9333,ENCRUZILHADA 
-15.3833,-42.8667,MATO VERDE 
-15.1333,-42.9167,MONTE AZUL 
-15.6167,-42.5500,RIO PARDO DE MINAS 
-15.8000,-42.8833,SERRANOPOLIS 
-15.6500,-42.7333,SERRA NOVA 
-15.3167,-42.0167,SAO JOAO DO PARAISO 
-15.2500,-40.2500,ITAPETINGA (ITATINGA) 
-15.1564,-42.4994,MONTEZUMA 
-15.3667,-43.6833,JAIBA 
-22.4606,-42.3103,QUARTEIS 
-15.4833,-44.3667,JANUARIA 
-15.3000,-42.1833,TABOLEIRO ALTO 
-15.1500,-42.8833,MONTE AZUL 
-15.3167,-42.0228,SAO JOAO DO PARAISO 
-15.5983,-42.5475,RIO PARDO DE MINAS 
-15.6167,-43.5833,BARREIRO DO JAIBA 
-15.3411,-43.6753,COLONIA DO JAIBA 
-15.0833,-43.1167,GAMELEIRA 
-15.9833,-43.0500,RIACHO DOS MACHADOS 
-15.0500,-44.0167,MOCAMBINHO (RURALMINAS) 
-15.6333,-44.0000,CAMPO REDONDO 
-15.0833,-44.1000,ITACARAMBI 
-15.9000,-44.3000,LONTRA 
-15.3333,-44.2833,RIACHO DA CRUZ 
-15.9494,-44.8681,SAO FRANCISCO 
-15.9333,-44.0167,SAO JOAO DA PONTE 
-15.9000,-46.0500,ARINOS 
-15.4000,-44.3667,JANUARIA 
-15.9244,-46.1097,ARINOS - MONTANTE 
-15.8008,-46.9247,CABECEIRAS 
-15.5333,-47.4667,FORMOSA 
-15.2161,-47.1569,FAZENDA SANTA SE 
-15.6167,-42.5500,RIO PARDO DE MINAS 
-15.6000,-44.4000,PEDRAS DE MARIA DA CRUZ 
-15.9500,-43.8333,TAMBORIL 
-15.0000,-44.0000,CACHOEIRA GRANDE - JUSANTE 
-15.4897,-41.4578,VEREDA DO PARAISO 
-15.0861,-43.1192,GAMELEIRAS 
-15.5833,-47.7000,CPAC - PRINCIPAL 
-15.0225,-44.0536,FAZENDA CANADA 
-15.9500,-44.8667,SAO FRANCISCO 
-15.7042,-44.0286,VARZELANDIA 
-15.3178,-44.2667,RIACHO DA CRUZ 
-15.6431,-47.6508,PLANALTINA 
-15.5489,-47.3381,FORMOSA 
-15.8414,-47.9086,ETE SUL 
-15.7433,-47.8772,ETE NORTE 
-15.6531,-47.8789,CONTAGEM 
-15.6572,-47.6964,COLEGIO AGRICOLA 
-15.9592,-47.6611,PAPUDA DF 18 
-15.6322,-47.5203,TAQUARA 
-15.6611,-47.8117,ETE - SOBRADINHO 
-15.6700,-47.9525,SANTA MARIA 
-15.8058,-47.9981,JOCKEY CLUB 
-15.8386,-47.6272,BARREIRO DF-130 
-15.7922,-47.4328,RIO PRETO 
-15.8606,-48.0689,BRASILIA SUL - SE 
-15.5917,-47.7000,CPAC - CHAPADA 
-15.9333,-47.8833,RONCADOR 
-15.6711,-48.2219,BRAZLANDIA (QUADRA 18) 
-15.8500,-48.9500,PIRENOPOLIS 
-16.0244,-48.0978,GAMA ETE ALAGADO 
-15.7928,-48.1175,TAGUATINGA - ETA RD 
-15.7803,-48.2303,DESCOBERTO 
-15.7119,-48.0925,JATOBAZINHO 
-15.8858,-48.0436,ETE RIACHO FUNDO-GM-3 
-15.8286,-47.4114,RIBEIRAO EXTREMA 
-15.9333,-48.1333,UEPAE 
-15.7414,-48.3056,AGUAS LINDAS 
-15.2753,-49.5519,CERES 
-15.7197,-49.3289,JARAGUA 
-15.0206,-49.8917,NOVA AMERICA 
-15.7967,-47.7836,ETE PARANOA 
-15.5642,-49.9436,ITAPURANGA 
-15.6592,-48.1906,ETA - BRAZLANDIA 
-15.6667,-55.4167,SAO VICENTE DA SERRA (PART.) 
-15.8908,-47.8456,ETA CABECA DE VEADO 
-15.7833,-47.9333,BRASILIA (NUCLEO BANDEIRANTE) 
-15.8158,-50.6086,ITAPIRAPUA 
-15.3731,-50.5000,JEROAQUARA 
-15.2461,-51.1633,BRITANIA 
-15.9408,-51.3572,MONTES CLAROS DE GOIAS 
-15.8900,-51.8536,PERES 
-15.7672,-51.1044,SANTA FE 
-15.2503,-52.0547,TORIQUEJE 
-15.5333,-53.0833,COLONIA MERURE 
-15.8333,-54.3833,POXOREO 
-15.3147,-54.1758,RIO DAS MORTES 
-15.9889,-54.9683,JACIARA 
-15.4078,-55.2967,PONTE ALTA 
-15.4689,-55.7289,CHAPADA DOS GUIMARAES 
-15.8361,-55.3219,SAO JOSE DA SERRA 
-3.89780,-61.3747,BERURI 
-2.91310,-59.0433,BALSA DO RIO URUBU 
-15.3550,-56.2317,NOSSA SENHORA DA GUIA 
-15.7739,-56.3497,N.S. LIVRAMENTO - BOSQUE F. BARROS 
-15.6217,-56.1083,CUIABA 
-15.6000,-56.1000,COXIPO DA PONTE 
-15.6989,-56.1336,SANTA EDWIGES 
-15.3258,-57.2311,PORTO ESTRELA 
-15.0767,-57.1825,BARRA DO BUGRES 
-15.6422,-57.4750,BARRANQUINHO 
-15.4692,-57.8942,PONTE CABACAL MT-125 
-15.8533,-58.4658,PORTO ESPERIDIAO 
-15.2156,-59.3536,PONTES E LACERDA 
-15.0000,-59.9667,MATO GROSSO 
-15.0081,-59.9492,MATO GROSSO 
-16.5833,-39.5500,GUARATINGA 
-16.2636,-39.5808,MUNDO NOVO 
-15.9394,-50.1406,GOIAS 
-15.4400,-58.5878,ALTO JAURU 
-15.6353,-56.0958,SECO (FAZENDA SECO) 
-15.9017,-52.2447,ARAGARCAS 
-15.4961,-49.6908,URUANA 
-16.1386,-40.2903,JACINTO 
-16.1833,-40.7167,ALMENARA 
-16.6000,-41.7667,ITINGA 
-16.4275,-41.0139,JEQUITINHONHA 
-16.2300,-41.4808,MEDINA 
-16.8667,-42.0667,ARACUAI 
-16.4500,-39.0667,PORTO SEGURO 
-16.3667,-39.8000,DUAS BARRAS 
-16.5667,-39.5500,GUARATINGA 
0.251700,-69.7844,PARI CACHOEIRA 
-4.63330,-56.3000,BUBURE (SAI CINZA) 
-16.8667,-42.0833,ARACUAI 
-16.6131,-42.1869,CORONEL MURTA 
-16.5667,-42.9000,GRAO MOGOL 
-16.2500,-42.8667,JULIO DA BOCAINA 
-16.6789,-42.4856,PORTO MANDACARU 
-16.8000,-42.3500,VIRGEM DA LAPA 
-16.3167,-43.4167,CANABRAVA 
-16.2333,-43.2833,CATUNI 
-16.8333,-43.6000,JURAMENTO 
-16.3167,-43.7167,BURARAMA 
-16.9333,-43.7167,PIRES DE ALBUQUERQUE 
-16.3000,-43.9500,SANTA ROSA DE LIMA 
-16.4000,-43.2333,BARROCAO 
-16.1203,-40.7394,FAZENDA CAJUEIRO 
-16.5906,-42.9186,GRAO MOGOL 
-16.4333,-44.2833,ALVACAO 
-16.4000,-43.2500,BARROCAO 
-16.5683,-41.5031,ITAOBIM 
-16.0000,-41.2833,PEDRA AZUL 
-16.7333,-43.8667,MONTES CLAROS 
-16.5667,-42.9000,GRAO MOGOL 
-16.3167,-42.7000,CANCELA 
-16.6606,-39.5067,ESSUL 
-16.6894,-41.4983,SAO JOAO GRANDE 
-16.6181,-41.7675,ITINGA 
-16.7167,-43.8667,MONTES CLAROS 
-16.3167,-42.7000,CANCELA 
-16.1931,-42.5942,PONTE VACARIA 
-16.5764,-43.9433,NOVA ESPERANCA 
-4.74080,-62.1519,ARUMA - JUSANTE 
-3.13330,-40.9000,SAMBAIBA 
-16.3222,-43.7150,CAPITAO ENEAS 
-16.2000,-44.4333,BRASILIA DE MINAS 
-16.4833,-44.8000,CAMPO AZUL 
-16.3833,-44.4500,FERNAO DIAS 
-16.8667,-44.1000,FAZENDA BREJINHO 
-16.8667,-44.9167,IBIAI 
-16.1167,-44.7000,ICARAI 
-16.9833,-44.6000,LAGOA DOS PATOS 
-16.1000,-44.5833,LUZILANDIA 
-16.6833,-44.5500,SAO GERALDO 
-16.7000,-44.1167,SAO JOAO DA VEREDA 
-16.5333,-44.5333,SAO JOAO DO PACUI 
-16.6167,-44.7000,SAO JOAQUIM 
-16.2833,-44.8167,UBAI 
-16.9667,-44.2667,VISTA ALEGRE 
-16.3667,-45.0667,SAO ROMAO 
-16.2686,-45.2378,BARRA DO ESCURO 
-16.1336,-45.7422,VILA URUCUIA 
-16.2667,-45.2000,BARRA DO ESCURO 
-16.8297,-46.3222,PORTO DOS POCOES 
-16.3667,-46.8833,UNAI 
-16.7569,-47.6056,CRISTALINA 
-16.1558,-47.9367,MINGONE 
-16.9000,-47.9167,FAZENDA BURITI 
-16.8469,-43.5892,JURAMENTO 
-16.0833,-48.5083,PONTE ANAPOLIS - BRASILIA 
-16.7478,-48.5264,VIANOPOLIS 
-16.0000,-48.0000,USINA SILVANIA 
-16.4653,-49.9428,ANICUNS 
-16.9119,-49.4522,ARAGOIANIA 
-16.7011,-49.0947,CCTA (SEC.AGRIC - EMGOPA) 
-16.7000,-44.3667,CORACAO DE JESUS 
-16.0667,-44.0833,PATIS 
-16.3467,-49.4950,INHUMAS 
-16.0275,-49.8003,ITABERAI 
-16.2186,-49.1978,OURO VERDE DE GOIAS 
-16.8031,-49.9286,PALMEIRAS DE GOIAS 
-16.3667,-45.0667,SAO ROMAO 
-16.3717,-45.0828,SAO ROMAO 
-16.6667,-49.2667,GOIANIA - AGRONOMIA 
-16.5375,-47.8006,PONTE SAO BARTOLOMEU 
-16.5164,-49.0203,GOIANAPOLIS 
-16.4286,-45.7422,FAZENDA CONCEICAO 
-16.3514,-46.8897,UNAI 
-16.7025,-44.1172,SAO JOAO DA VEREDA 
-16.4142,-44.2214,ALVACAO 
-16.2864,-44.7817,UBAI 
-16.6833,-44.5747,SAO GERALDO 
-16.8667,-44.9167,IBIAI 
-16.6736,-49.2639,GOIANIA 
-16.6694,-50.6492,CACHOEIRA DE GOIAS 
-16.2983,-50.5567,CORREGO DO OURO 
-16.6094,-50.1328,TURVANIA 
-16.9494,-51.8106,CAIAPONIA 
-16.4281,-51.0828,IPORA 
-16.4233,-51.8228,PIRANHAS 
-16.2092,-52.1686,BOM JARDIM DE GOIAS 
-16.7664,-52.8372,PONTE BRANCA 
-16.2014,-52.5500,TORIXOREU 
-16.0778,-53.5494,TESOURO 
-16.3528,-53.7608,GUIRATINGA 
-16.9442,-53.5336,ALTO GARCAS 
-16.4714,-54.6567,RONDONOPOLIS 
-16.6739,-54.2661,SANTA TEREZINHA 
-16.4667,-54.6333,RONDONOPOLIS (DNOS) 
-16.8431,-54.4081,SANTA ESCOLASTICA 
-16.6081,-55.2064,ACIMA DO CORREGO GRANDE 
-16.1936,-55.9453,BARAO DE MELGACO 
-16.7275,-55.3553,TAIAMA 
-16.5119,-56.3756,PORTO CERCADO (Ex-Retiro Biguacal) 
-4.86670,-38.9333,DANIEL DE QUEIROS 
-16.3147,-56.5436,POCONE 
-16.9211,-56.2236,SAO JOSE DO BORIREU 
-16.9442,-56.6319,SAO JOAO 
-16.0500,-57.6833,CACERES 
-16.7336,-57.7503,DESCALVADOS 
-16.0758,-57.7022,CACERES (DNPVN) 
-16.0392,-57.2575,FLECHAS 
-16.3944,-58.3389,DESTACAMENTO DA CORIXA 
-17.3503,-39.2200,PRADO 
-16.8000,-57.0167,SARARE 
-17.0450,-39.5447,ITAMARAJU 
-17.8081,-39.6625,HELVECIA (EFBM) 
-17.5156,-39.2275,ALCOBACA 
-17.8375,-40.3772,NANUQUE - MONTANTE 
-17.1333,-40.3333,ITANHEM 
-17.6875,-40.1061,IBIRAPUA 
-17.7056,-40.7597,CARLOS CHAGAS 
-16.8939,-55.9072,SANTA LUCIA 
-16.3000,-50.9061,ISRAELANDIA 
-17.1633,-40.3267,ITANHEM 
-17.3667,-40.2167,MEDEIROS NETO 
-17.0500,-39.5333,ITAMARAJU 
-17.1875,-39.9822,SAO JOSE DO PRADO 
-17.5103,-39.6411,FAZENDA CASCATA 
-17.4911,-41.2394,FAZENDA DIACUI 
-17.6294,-41.7372,LADAINHA (EFBM) 
-17.5328,-43.0122,CARBONITA 
-17.6917,-42.5261,CAPELINHA 
-7.90000,-41.5667,CONCEICAO DO CANINDE 
-3.10000,-59.9944,CPRM - SUREG/MA 
-17.1167,-43.8167,BOCAIUVA 
-17.2333,-44.4667,JEQUITAI 
-17.2000,-44.6667,JATOBA 
-17.3639,-44.9483,PIRAPORA - BARREIRO 
-17.5936,-44.7161,VARZEA DA PALMA 
-17.8900,-44.5767,LASSANCE 
-17.3667,-44.9500,PIRAPORA 
-17.3500,-44.9500,PIRAPORA 
-17.1458,-45.8803,CAATINGA 
-17.1111,-45.4378,CACHOEIRA DO PAREDAO 
-17.0269,-45.5406,PORTO DO CAVALO 
-17.2000,-46.8833,PARACATU 
-17.0308,-46.0136,PORTO DA EXTREMA 
-17.2553,-46.4739,SANTA ROSA 
-17.0667,-44.8000,VILA JEQUITAI 
-17.1000,-43.8000,ENGENHEIRO DOLABELA 
-17.7386,-41.1211,FRANCISCO SA (EFBM) 
-17.1167,-43.7833,BOCAIUVA 
-17.5950,-41.4928,MUCURI 
-17.5028,-46.5717,PONTE DA BR-040 - PARACATU 
-17.2167,-46.8667,PARACATU 
-17.0728,-41.4831,PADRE PARAISO 
-17.8456,-42.0756,MALACACHETA 
-17.2000,-44.8167,GUAICUI 
-17.2500,-44.4833,JEQUITAI 
-5.15420,-56.8556,JATOBA 
-17.3667,-44.9333,PIRAPORA 
-17.2167,-46.8667,PARACATU 
-17.0283,-47.1581,PONTE SAO MARCOS 
-17.5042,-47.5556,CAMPO ALEGRE DE GOIAS 
-17.7725,-47.0986,GUARDA-MOR 
-17.1981,-48.7150,CRISTIANOPOLIS 
-17.9719,-48.1753,ESTACAO VERISSIMO 
-17.5667,-52.5500,MINEIROS 
-17.3333,-48.2500,PIRES DO RIO 
-17.7242,-48.1711,IPAMERI 
-17.3039,-48.2708,PIRES DO RIO I 
-17.7483,-48.8450,JUSANTE PONTE GO-213 
-17.3414,-49.9303,EDEIA (ALEGRETE) 
-17.1056,-49.6908,FAZENDA BOA VISTA 
-17.8094,-49.6264,JOVIANIA 
-17.2894,-49.0272,PIRACANJUBA 
-17.2847,-49.3828,CROMINIA 
-17.7322,-50.1808,BARRA DO MONJOLO 
-17.0792,-50.2894,FAZENDA NOVA DO TURVO 
-17.4500,-50.7167,FAZENDA PINHEIRO 
-17.3253,-50.6819,PONTE RODAGEM 
-17.8333,-50.9333,RIO VERDE 
-17.9167,-50.3833,FAZENDA BAUZINHO 
-17.4658,-50.7742,FAZENDA PARAISO 
-17.9167,-51.7500,PONTE RIO CLARO 
-17.8564,-51.3967,PONTE RIO DOCE 
-17.6950,-51.8922,BENJAMIN BARROS 
-17.9231,-51.7167,JATAI 
-17.6889,-52.9833,FAZENDA SAO BERNARDO 
-17.5794,-52.6014,PONTE DO CEDRO 
-17.7181,-52.1700,BOM JARDIM 
-17.3000,-53.2194,ALTO ARAGUAIA 
-17.3528,-53.0919,FAZENDA BABILONIA 
-17.0000,-46.0667,COLONIA DO PARACATU 
-17.8167,-53.2667,FAZENDA TAQUARI (CIVAT) 
-17.2078,-54.1400,ITIQUIRA 
-17.7500,-54.3333,PIQUIRI 
-17.8308,-54.3131,PEDRO SEVERO 
-17.1667,-55.9833,SAO JERONIMO 
-7.46670,-38.7667,PALESTINA DO CARIRI 
-17.7903,-55.7736,UNIAO 
-17.2017,-55.9919,SAO JERONIMO 
-17.0572,-56.5856,ILHA CAMARGO 
-17.6414,-57.6906,BELA VISTA DO NORTE 
-16.9489,-50.4469,PARAUNA 
-17.1300,-48.1342,MONTES CLAROS 
-17.7328,-49.1153,MORRINHOS 
-17.9822,-48.6700,MARZAGAO 
-17.3333,-46.8833,PARACATU 
-18.2994,-39.9586,MORRO D'ANTA (PEDRO CANARIO) 
-18.1028,-39.8869,FAZENDA MARTINICA 
-18.9503,-39.7644,BARRA NOVA 
-18.5833,-39.7333,CONCEICAO DA BARRA 
-18.1167,-39.8500,SAO MATEUS 
-18.9856,-40.7461,AGUIA BRANCA 
-18.4894,-40.0906,ITAUNINHAS 
-18.7167,-40.4167,NOVA VENECIA 
-18.0833,-40.5833,MUCURICI 
-18.5481,-40.9764,AGUA DOCE 
-18.9817,-39.9933,PONTE NOVA (BR-101) 
-18.1222,-40.8858,FAZENDA SAO MATEUS 
-18.8097,-40.6906,CEDROLANDIA 
-18.1864,-40.7183,COTAXE 
-18.1456,-40.1439,FAZENDA LIMOEIRO 
-18.3658,-40.8406,ECOPORANGA 
-18.2056,-40.6033,PATRIMONIO SANTA LUZIA DO NORTE 
-18.3186,-40.4067,SAO JOAO DO SOBRADO 
-18.7006,-40.4419,CORREGO DA BOA ESPERANCA 
-18.5647,-40.3367,SAO JOAO DA CACHOEIRA GRANDE 
-18.6936,-40.8828,BARRA DO RIO PRETO 
-18.5747,-41.9178,VILA MATIAS - MONTANTE 
-18.2386,-41.7486,CAMPANARIO 
-18.6811,-41.1967,VARGEM GRANDE 
-18.2031,-41.2483,FIDELANDIA - MONTANTE 
-18.8389,-41.1103,MANTENOPOLIS 
-18.4061,-41.0400,SANTO AGOSTINHO 
-18.0667,-39.5500,MUCURI 
-18.7667,-44.4333,CURVELO 
-26.8733,-51.7964,CAMPINA DA ALEGRIA 
-18.9764,-41.6403,TUMIRITINGA 
-18.8500,-41.9333,GOVERNADOR VALADARES 
-18.3583,-42.5956,SAO PEDRO DO SUACUI 
-18.6119,-42.2786,COROACI 
-18.7722,-42.9311,GUANHAES 
-18.2011,-42.4553,SANTA MARIA DO SUACUI 
-18.7667,-42.9333,GUANHAES 
-18.6356,-43.9658,USINA PARAUNA 
-18.1133,-43.5203,MENDANHA - MONTANTE 
-18.7167,-39.8667,SAO MATEUS 
-18.3667,-40.8667,ECOPORANGA 
-18.7631,-41.3083,CENTRAL DE MINAS 
-18.1833,-42.4833,FOLHA LARGA 
-18.1833,-42.4167,SANTA MARIA DO SUACUI 
-18.7661,-44.4261,CURVELO 
-18.3000,-44.2228,SANTO HIPOLITO 
-18.6439,-44.0481,PRESIDENTE JUSCELINO - JUSANTE 
-18.6714,-44.1914,PONTE DO LICINIO - JUSANTE 
-18.4644,-45.6467,FAZENDA SAO FELIX 
-18.1131,-45.4658,CANOEIROS 
-18.3436,-45.8367,SAO GONCALO DO ABAETE 
-18.9997,-45.9661,TIROS 
-17.9581,-45.1022,BARRA DO RIO DE JANEIRO 
-18.6000,-46.5167,PATOS DE MINAS (INMET) 
-5.35000,-36.5333,MONSENHOR HONORIO 
-18.9300,-46.9667,CHARQUEADA DO PATROCINIO 
-18.7069,-46.0369,MAJOR PORTO 
-18.8411,-46.5508,SANTANA DE PATOS 
-18.6000,-46.5167,PATOS DE MINAS 
-18.3736,-46.9150,ROCINHA 
-18.7381,-47.6900,ESTRELA DO SUL 
-18.4911,-47.4064,ABADIA DOS DOURADOS 
-18.1703,-47.9575,CATALAO 
-18.6667,-45.8500,MORADA NOVA DE MINAS 
-18.3633,-47.7806,TRES RANCHOS 
-18.5789,-47.8792,CASCALHO RICO 
-18.9500,-47.0000,PATROCINIO 
-18.9819,-47.4575,IRAI DE MINAS 
-18.5333,-47.8833,CASCALHO RICO 
-18.2833,-45.0000,ANDREQUICE - TRES MARIAS) 
-18.1031,-47.6947,FAZENDA SAO DOMINGOS 
-18.8722,-48.8694,MONTE ALEGRE DE MINAS 
-18.5833,-48.7000,TUPACIGUARA 
-18.6983,-48.7819,FAZENDA CACHOEIRA 
-18.6333,-48.1833,ARAGUARI 
-18.9231,-48.2886,UBERLANDIA 
-18.0050,-46.9111,VAZANTE 
-18.8414,-45.8514,LAGOA DO GOUVEIA 
-18.5667,-45.7167,VILA CANASTRAO 
-18.1667,-45.3000,UHE TRES MARIAS BARRAMENTO 
-18.3500,-45.8333,SAO GONCALO DO ABAETE 
-18.8333,-45.7667,FAZENDA DA MATINHA 
-18.8497,-46.8008,GUIMARANIA 
-18.5594,-46.8003,PANTANO 
-18.0339,-46.4194,PONTE FIRME 
-18.0500,-46.9000,VAZANTE 
-18.6008,-48.6908,TUPACIGUARA 
-18.6511,-48.2092,ARAGUARI 
-18.4922,-48.9028,BRILHANTE 
-18.6333,-44.1000,PONTE DA MG-140 
-18.2833,-45.0000,ANDREQUICE 
-18.9411,-49.4631,ITUIUTABA 
-8.66670,-36.3167,LAJEDO 
-18.3389,-49.6108,PONTE MEIA PONTE 
-18.6833,-49.5667,CAPINOPOLIS 
-18.0706,-50.1717,PONTE SUL GOIANA 
-18.1047,-50.0314,FAZENDA ALIANCA 
-18.0186,-50.3372,MAURILANDIA 
-18.5178,-51.0931,CAMPO ALEGRE 
-18.9661,-51.9267,APORE 
-18.1906,-54.2578,CACHOEIRA POLVORA 
-18.4167,-51.0333,PONTE BR-364 
-18.6797,-53.6378,COLONIA FIGUEIRAO 
-18.0986,-54.5472,PEDRO GOMES 
-18.5042,-54.7556,COXIM 
-18.3939,-57.3911,SAO FRANCISCO 
-18.6919,-49.9486,IPIACU 
-19.6167,-39.8333,REGENCIA 
-19.5775,-39.7944,POVOACAO 
-19.8744,-40.8744,ITARANA 
-19.8053,-40.6789,SAO JOAO DE PETROPOLIS 
-19.9578,-40.1544,SANTA CRUZ - LITORAL 
-19.7497,-40.0431,RIACHO 
-19.9369,-40.4014,FUNDAO 
-19.2203,-40.8533,PANCAS 
-19.9533,-40.5525,VALSUGANA VELHA - MONTANTE 
-19.6636,-40.8353,ITAIMBE 
-19.2375,-40.5914,NOVO BRASIL 
-19.0578,-40.5164,BARRA DE SAO GABRIEL 
-19.8000,-40.8500,ITAGUACU 
-19.8300,-40.2722,ARACRUZ 
-19.5886,-40.1981,JACUPEMBA 
-19.2742,-40.3208,RIO BANANAL 
-19.4000,-40.0667,LINHARES (ESTACAO EXPERIMENTAL) 
-19.9333,-40.6000,SANTA TEREZA - MUSEU DE BIOLOGIA 
-19.2953,-40.5175,SERRARIA (ALTO DO MOACIR) 
-19.5308,-40.6231,COLATINA - CORPO DE BOMBEIROS 
-19.4833,-41.0667,AIMORES 
-6.03330,-39.9667,MARRUAS 
-17.8114,-53.2889,FAZENDA TAQUARI 
-18.5011,-50.5219,QUIRINOPOLIS 
-18.6492,-54.3572,JAURU 
-19.9550,-40.7417,CALDEIRAO 
-18.7719,-49.0697,AVANTIGUARA 
-19.6000,-40.6167,SANTA MARIA 
-19.4667,-40.6333,CACHOEIRA DO OITO 
-19.8000,-40.8333,SERRA DO LIMOEIRO 
-19.8167,-40.2500,ARACRUZ 
-19.8667,-40.8833,ITARANA 
-19.7989,-41.7061,IPANEMA 
-19.5236,-41.0142,BAIXO GUANDU 
-19.5947,-41.4581,ASSARAI - MONTANTE 
-19.9011,-41.0581,LARANJA DA TERRA 
-19.6911,-41.0200,IBITUBA 
-19.4925,-41.1617,SAO SEBASTIAO DA ENCRUZILHADA 
-19.6783,-41.8361,SANTO ANTONIO DO MANHUACU 
-19.4944,-41.0764,AIMORES (CASA DAS BOMBAS) 
-19.5333,-42.6167,CORONEL FABRICIANO 
-19.9989,-42.3475,VERMELHO VELHO 
-19.3736,-42.1050,DOM CAVATI 
-19.7356,-42.1375,CARATINGA 
-19.0167,-43.4442,CONCEICAO DO MATO DENTRO 
-19.2503,-43.0144,FERROS 
-19.5206,-43.7444,JABOTICATUBAS 
-19.8931,-43.8150,SABARA 
-19.9453,-43.4011,SANTA BARBARA 
-19.4419,-43.1178,SANTA MARIA DO ITABIRA 
-19.6872,-43.9208,VESPASIANO 
-19.9167,-43.9000,INSTITUTO AGRONOMICO 
-19.6333,-43.9000,LAGOA SANTA 
-19.9119,-43.9578,CARLOS PRATES 
-19.2833,-43.6000,USINA PACIFICO MASCARENHAS 
-19.6639,-43.6881,TAQUARACU 
-19.3833,-42.3667,CACHOEIRA ESCURA 
-22.3856,-44.1075,NOSSA SENHORA DO AMPARO 
-19.6897,-43.5856,JOSE DE MELO 
-19.8808,-43.3675,USINA PETI 
-19.9792,-43.8500,MINERACAO MORRO VELHO 
-19.9006,-43.6675,CAETE 
-19.8336,-42.3178,BOM JESUS DO GALHO 
-19.9228,-43.1778,RIO PIRACICABA 
-19.2175,-43.3742,MORRO DO PILAR 
-19.0592,-41.0275,ALTO RIO NOVO 
-19.5000,-41.0833,AIMORES 
-19.0617,-41.5328,BARRA DO CUIETE - JUSANTE 
-19.7833,-41.7333,IPANEMA 
-19.9167,-43.9000,INSTITUTO AGRONOMICO 
-19.2189,-43.5881,VAU DA LAGOA 
-19.5614,-43.9178,PONTE RAUL SOARES 
-19.9000,-43.9167,BELO HORIZONTE (HORTO) 
-19.9556,-44.3067,PONTE NOVA DO PARAOPEBA 
-19.8797,-44.4217,FAZENDA ESCOLA FLORESTAL 
-19.6344,-44.0533,PEDRO LEOPOLDO 
-19.2681,-44.4017,HORTO FLORESTAL 
-19.4667,-44.2500,SETE LAGOAS 
-19.6961,-44.9294,VELHO DA TAIPA 
-19.6167,-44.0500,COMPANHIA IND. BELO HORIZONTE 
-19.2372,-44.1231,FAZENDA VARGEM BONITA 
-19.0333,-43.4333,CONCEICAO DO MATO DENTRO 
-19.9833,-44.5167,PARADA DA BAHIA 
-19.9642,-44.4519,BARRO PRETO 
-19.4500,-44.2333,SETE LAGOAS 
-19.4233,-44.5483,PONTE DA TAQUARA 
-19.6844,-44.8789,SE PITANGUI 
-19.9917,-44.4239,MATEUS LEME 
-19.4283,-44.7197,PAPAGAIOS 
-19.8667,-44.4167,FLORESTAL (ESC.AGRON.) 
-19.4667,-44.2500,SETE LAGOAS 
-19.9828,-44.4922,FAZENDA SANTA RITA 
-19.3947,-45.8844,BARRA DO FUNCHAL 
-19.4500,-45.6000,DORES DO INDAIA 
-19.1500,-45.4500,ABAETE 
-19.7425,-45.2550,BOM DESPACHO 
-19.4667,-44.2500,FABRICA DE TECIDOS SANTO ANTONIO 
-19.0131,-44.0367,PIRAPAMA 
-19.5167,-43.7667,USINA PARAUNINHA 
-19.2667,-44.8167,POMPEU VELHO 
